location,date,b3001,b3002,b3003,b3004,b3005,b3006,b3007,b3008,b3009,b3010,b3011,b3012,b3013
L03,4-20-2016 10:11:13,-200,-77,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K03,4-20-2016 10:10:52,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K03,4-20-2016 10:10:50,-200,-76,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K03,4-20-2016 10:10:46,-200,-200,-81,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
K03,4-20-2016 10:10:44,-200,-73,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K03,4-20-2016 10:10:39,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K03,4-20-2016 10:10:34,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K03,4-20-2016 10:10:32,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K03,4-20-2016 10:10:30,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,4-20-2016 10:10:16,-200,-64,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,4-20-2016 10:10:14,-200,-64,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,4-20-2016 10:10:11,-200,-63,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,4-20-2016 10:10:10,-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,4-20-2016 10:09:58,-200,-64,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,4-20-2016 10:09:56,-200,-78,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,4-20-2016 10:09:51,-200,-76,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,4-20-2016 10:09:49,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I03,4-20-2016 10:09:37,-200,-68,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I03,4-20-2016 10:09:35,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I03,4-20-2016 10:09:29,-200,-74,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I03,4-20-2016 10:09:27,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I03,4-20-2016 10:09:23,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I03,4-20-2016 10:09:20,-200,-75,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I03,4-20-2016 10:09:11,-200,-75,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I03,4-20-2016 10:09:08,-200,-74,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
U02,4-20-2016 10:06:47,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
U02,4-20-2016 10:06:44,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200
U02,4-20-2016 10:06:38,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
U02,4-20-2016 10:06:36,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200
U02,4-20-2016 10:06:29,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200
U02,4-20-2016 10:06:28,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
U02,4-20-2016 10:06:11,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
U01,4-20-2016 10:05:40,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
U01,4-20-2016 10:05:37,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
U01,4-20-2016 10:04:58,-200,-200,-87,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
U01,4-20-2016 10:04:52,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
U02,4-20-2016 10:04:43,-200,-87,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
T01,4-20-2016 10:03:30,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
T01,4-20-2016 10:03:19,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
S02,4-20-2016 10:01:32,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
S02,4-20-2016 10:01:29,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200
S02,4-20-2016 10:01:22,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200
S02,4-20-2016 10:01:20,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
S02,4-20-2016 10:01:08,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
S02,4-20-2016 10:01:00,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200
S02,4-20-2016 10:00:58,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200
S01,4-20-2016 10:00:42,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
S01,4-20-2016 10:00:40,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
S01,4-20-2016 10:00:35,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
S01,4-20-2016 10:00:32,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
S01,4-20-2016 10:00:26,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
S01,4-20-2016 10:00:24,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200
S01,4-20-2016 10:00:14,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200
S01,4-20-2016 10:00:13,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
S01,4-20-2016 10:00:08,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
S01,4-20-2016 9:59:46,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
S01,4-20-2016 9:59:44,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200
R02,4-20-2016 9:57:28,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200
R02,4-20-2016 9:57:25,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
R02,4-20-2016 9:57:12,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
R02,4-20-2016 9:57:09,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200
R02,4-20-2016 9:56:50,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
R02,4-20-2016 9:56:48,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200
R02,4-20-2016 9:56:39,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
R02,4-20-2016 9:56:32,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
R02,4-20-2016 9:56:30,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
R01,4-20-2016 9:56:09,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
R01,4-20-2016 9:56:06,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
R01,4-20-2016 9:56:01,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
R01,4-20-2016 9:55:59,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
R01,4-20-2016 9:55:54,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200
R01,4-20-2016 9:55:46,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200
R01,4-20-2016 9:55:42,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
R01,4-20-2016 9:55:28,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
R01,4-20-2016 9:55:26,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q02,4-20-2016 9:54:00,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q02,4-20-2016 9:53:58,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q02,4-20-2016 9:53:57,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q02,4-20-2016 9:53:54,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q01,4-20-2016 9:53:00,-200,-200,-78,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q01,4-20-2016 9:52:55,-200,-200,-77,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q01,4-20-2016 9:52:48,-200,-200,-81,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q01,4-20-2016 9:52:45,-200,-200,-76,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q01,4-20-2016 9:52:00,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q01,4-20-2016 9:51:51,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
P02,4-20-2016 9:50:46,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
P02,4-20-2016 9:50:45,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
P02,4-20-2016 9:50:37,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
P02,4-20-2016 9:50:34,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
P02,4-20-2016 9:50:27,-200,-200,-85,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
P01,4-20-2016 9:49:19,-200,-200,-79,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
P01,4-20-2016 9:49:17,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
P01,4-20-2016 9:49:10,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
P01,4-20-2016 9:49:05,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
P01,4-20-2016 9:49:03,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
P01,4-20-2016 9:49:00,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
P01,4-20-2016 9:48:57,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
O02,4-20-2016 9:46:38,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
O02,4-20-2016 9:46:36,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
O02,4-20-2016 9:46:28,-200,-200,-76,-200,-79,-78,-200,-200,-200,-200,-200,-200,-200
O02,4-20-2016 9:46:26,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
O02,4-20-2016 9:46:07,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
O01,4-20-2016 9:45:40,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
N02,4-20-2016 9:44:53,-200,-200,-78,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
N02,4-20-2016 9:44:50,-200,-200,-71,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200
N02,4-20-2016 9:44:44,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200
N02,4-20-2016 9:44:40,-200,-200,-77,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
N02,4-20-2016 9:44:34,-200,-200,-75,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200
N02,4-20-2016 9:44:29,-200,-200,-78,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
N01,4-20-2016 9:44:11,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
N01,4-20-2016 9:44:07,-200,-200,-78,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200
N01,4-20-2016 9:43:56,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200
N01,4-20-2016 9:43:55,-200,-81,-78,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200
N01,4-20-2016 9:43:49,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
N01,4-20-2016 9:43:47,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
M02,4-20-2016 9:42:59,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
M02,4-20-2016 9:42:57,-200,-200,-74,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200
M02,4-20-2016 9:42:48,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
M02,4-20-2016 9:42:43,-200,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200
M02,4-20-2016 9:42:36,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200
M02,4-20-2016 9:42:29,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200
M02,4-20-2016 9:42:26,-200,-200,-79,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
M01,4-20-2016 9:41:56,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
M01,4-20-2016 9:41:53,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
M01,4-20-2016 9:41:48,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
M01,4-20-2016 9:41:45,-200,-200,-75,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200
M01,4-20-2016 9:41:28,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
L02,4-19-2016 9:45:26,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200
L02,4-19-2016 9:45:25,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200
L02,4-19-2016 9:45:16,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
L01,4-19-2016 9:44:53,-200,-81,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
L01,4-19-2016 9:44:51,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
L01,4-19-2016 9:44:43,-200,-200,-79,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200
K02,4-19-2016 9:43:43,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K02,4-19-2016 9:43:39,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K02,4-19-2016 9:41:47,-200,-84,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K01,4-19-2016 9:41:02,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
J02,4-19-2016 9:39:57,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J02,4-19-2016 9:39:56,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J02,4-19-2016 9:39:49,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J02,4-19-2016 9:39:47,-200,-72,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I02,4-19-2016 9:39:29,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I02,4-19-2016 9:39:26,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I02,4-19-2016 9:39:19,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I02,4-19-2016 9:39:17,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I02,4-19-2016 9:39:11,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I02,4-19-2016 9:39:09,-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J01,4-19-2016 9:38:30,-200,-79,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200
J01,4-19-2016 9:38:26,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J01,4-19-2016 9:38:20,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
J01,4-19-2016 9:38:16,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I01,4-19-2016 9:37:48,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I01,4-19-2016 9:37:46,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I01,4-19-2016 9:37:39,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I01,4-19-2016 9:37:36,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I01,4-19-2016 9:37:26,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I01,4-19-2016 9:37:23,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
